Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors
1338,6.0,4.0,153.0,4118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,2.0,0.0,2.0,4.0,3.0,1941,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,693,693,3.0,2,0.0,0.0,693,0,0,693,0.0,0.0,1.0,0.0,2.0,1.0,2,8.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,0.0,0,20,0,0,0,0,0,0.0,1.0,0,5.0,0.0,8.0,4.0,52500,0,1,1,0,0,0,0,1,693,1386,20,1406,0.0,1.0,1,2
1339,10.0,3.0,95.0,13450,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2002,2002,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,700,6.0,0,216,916,1.0,5,1.0,4.0,920,941,0,1861,2.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,0.0,0,3.0,2002.0,2.0,4.0,492,3,3,2.0,146,91,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,200000,1,1,0,0,0,0,0,1,1861,2777,91,3360,1.0,2.5,0,3
1340,5.0,3.0,120.0,9560,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,6.0,1972,1972,3.0,1.0,8.0,8.0,3.0,0.0,3,4,1.0,3,3,2.0,5.0,360,6.0,0,504,864,1.0,5,1.0,4.0,864,0,0,864,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1972.0,2.0,2.0,288,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,128500,1,1,0,0,0,0,0,1,864,1728,0,2016,0.0,1.0,0,2
1341,5.0,3.0,70.0,8294,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,4.0,1971,1971,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,858,858,1.0,3,1.0,4.0,872,0,0,872,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,5.0,1974.0,3.0,8.0,480,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,8.0,1.0,8.0,4.0,123000,1,1,0,0,0,1,0,1,872,1730,0,2210,0.0,1.0,0,2
1342,5.0,3.0,66.0,13695,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,0.0,2.0,6.0,4.0,2003,2004,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,2.0,814,6.0,0,300,1114,1.0,5,1.0,4.0,1114,0,0,1114,2.0,0.0,1.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,5.0,2004.0,3.0,4.0,576,3,3,2.0,0,78,0,0,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,155000,1,1,0,0,0,0,0,1,1114,2228,78,2882,1.0,1.0,1,2
1343,10.0,3.0,76.48,9375,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,4.0,2002,2002,1.0,1.0,12.0,13.0,1.0,149.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1284,1284,1.0,5,1.0,4.0,1284,885,0,2169,0.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2002.0,2.0,4.0,647,3,3,2.0,192,87,0,0,0,0,0,0.0,1.0,0,10.0,1.0,8.0,4.0,228500,1,1,0,1,0,0,0,1,2169,3453,87,4187,0.0,2.5,0,3
1344,9.0,3.0,57.0,7558,1.0,1.0,3.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,6.0,5.0,1928,1950,1.0,1.0,3.0,11.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,896,896,1.0,4,1.0,4.0,1172,741,0,1913,0.0,0.0,1.0,1.0,3.0,1.0,3,13.0,6.0,1.0,3,5.0,1929.0,3.0,4.0,342,2,2,2.0,0,0,0,0,0,0,0,0.0,1.0,0,5.0,3.0,8.0,4.0,177000,1,1,0,1,0,0,0,1,1913,2809,0,3151,0.0,1.5,1,3
1345,10.0,3.0,85.0,11103,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2006,2006,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,728,728,1.0,5,1.0,4.0,728,728,0,1456,0.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,1.0,3,1.0,2006.0,0.0,4.0,440,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,1.0,6.0,5.0,155835,1,1,0,1,0,0,0,1,1456,2184,0,2624,0.0,2.5,0,3
1346,6.0,4.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,4.0,3.0,1920,1950,3.0,1.0,8.0,8.0,3.0,0.0,3,3,2.0,3,3,3.0,0.0,250,6.0,0,710,960,1.0,4,1.0,0.0,960,0,0,960,0.0,0.0,1.0,0.0,2.0,1.0,2,9.0,6.0,0.0,0,5.0,1997.0,3.0,2.0,308,3,3,2.0,0,0,168,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,108500,1,1,0,0,0,0,0,1,960,1920,168,2396,0.0,1.0,1,2
1347,5.0,3.0,63.45,20781,1.0,1.0,1.0,3.0,0.0,1.0,0.0,14.0,4.0,2.0,0.0,2.0,7.0,6.0,1968,2003,3.0,1.0,3.0,6.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,297,5.0,68,1203,1568,1.0,3,1.0,4.0,2156,0,0,2156,0.0,0.0,2.0,0.0,3.0,1.0,3,13.0,6.0,1.0,4,1.0,1968.0,2.0,4.0,508,4,3,2.0,0,80,0,290,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,262500,1,1,0,1,0,0,0,1,2156,3724,370,4602,0.0,2.0,1,2
1348,5.0,3.0,93.0,15306,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,8.0,4.0,2006,2007,1.0,1.0,12.0,13.0,4.0,100.0,4,3,2.0,5,3,1.0,2.0,80,6.0,0,1652,1732,1.0,5,1.0,4.0,1776,0,0,1776,2.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2006.0,0.0,6.0,712,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,7.0,1.0,6.0,5.0,283463,1,1,0,1,0,0,0,1,1776,3508,0,4220,1.0,2.0,1,2
1349,5.0,3.0,95.29,16196,1.0,1.0,2.0,2.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,7.0,4.0,1998,1998,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,1.0,2.0,1443,6.0,0,39,1482,1.0,5,1.0,4.0,1494,0,0,1494,2.0,0.0,2.0,0.0,3.0,1.0,4,9.0,6.0,1.0,2,1.0,1998.0,2.0,4.0,514,3,3,2.0,402,25,0,0,0,0,0,0.0,1.0,0,10.0,1.0,8.0,4.0,215000,1,1,0,1,0,0,0,1,1494,2976,25,3515,1.0,2.0,0,2
1350,11.0,4.0,50.0,5250,1.0,2.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,8.0,4.0,1872,1987,1.0,1.0,8.0,8.0,3.0,0.0,3,4,0.0,3,2,3.0,3.0,259,6.0,0,425,684,4.0,2,0.0,4.0,938,1215,205,2358,0.0,0.0,2.0,0.0,4.0,1.0,3,12.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,0,54,20,0,0,0,0,0.0,1.0,0,3.0,2.0,8.0,4.0,122000,0,1,1,0,0,0,0,1,1948,2632,74,2706,0.0,2.0,1,3
1351,15.0,3.0,91.0,11643,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,2.0,5.0,5.0,4.0,1969,1969,1.0,1.0,8.0,8.0,1.0,368.0,3,3,1.0,3,3,3.0,3.0,500,6.0,0,748,1248,1.0,3,1.0,4.0,1338,1296,0,2634,2.0,2.0,2.0,2.0,6.0,2.0,3,2.0,6.0,0.0,0,5.0,1969.0,3.0,8.0,968,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,10.0,3.0,8.0,4.0,200000,1,1,0,0,0,0,0,1,2634,3882,0,4850,1.5,3.0,0,3
1352,10.0,3.0,70.0,9247,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,6.0,5.0,1962,1962,1.0,1.0,6.0,6.0,1.0,318.0,3,3,1.0,3,3,3.0,5.0,319,6.0,0,539,858,1.0,5,1.0,4.0,858,858,0,1716,0.0,0.0,1.0,1.0,4.0,1.0,3,12.0,6.0,1.0,4,1.0,1962.0,0.0,4.0,490,3,3,2.0,0,84,0,0,120,0,0,0.0,1.0,0,5.0,2.0,8.0,4.0,171000,1,1,0,1,0,0,0,1,1716,2574,204,3268,0.0,1.5,0,3
1353,9.0,4.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,8.0,1937,2000,1.0,1.0,8.0,8.0,3.0,0.0,4,3,0.0,3,3,3.0,6.0,0,6.0,0,698,698,1.0,3,1.0,4.0,786,390,0,1176,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1999.0,3.0,4.0,624,3,3,0.0,210,0,0,0,0,0,0,0.0,1.0,0,9.0,3.0,8.0,4.0,134900,1,1,0,0,0,0,0,1,1176,1874,0,2498,0.0,1.0,1,3
1354,9.0,3.0,56.0,14720,1.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,8.0,4.0,1995,1996,3.0,1.0,12.0,13.0,1.0,579.0,4,3,2.0,4,3,0.0,2.0,816,6.0,0,1217,2033,1.0,5,1.0,4.0,2053,1185,0,3238,2.0,0.0,2.0,1.0,4.0,1.0,4,13.0,6.0,1.0,5,1.0,1996.0,0.0,6.0,666,3,3,2.0,283,86,0,0,0,0,0,0.0,1.0,0,5.0,4.0,8.0,4.0,410000,1,1,0,1,0,0,0,1,3238,5271,86,6023,1.0,2.5,1,3
1355,10.0,3.0,81.65,10316,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2000,2000,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,735,6.0,0,257,992,1.0,5,1.0,4.0,992,873,0,1865,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,3,1.0,2000.0,2.0,6.0,839,3,3,2.0,0,184,0,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,235000,1,1,0,1,0,0,0,1,1865,2857,184,3880,1.0,2.5,0,3
1356,13.0,3.0,102.0,10192,1.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,7.0,7.0,5.0,1968,1992,1.0,1.0,8.0,8.0,1.0,143.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,570,570,1.0,4,1.0,4.0,1222,698,0,1920,0.0,0.0,3.0,0.0,4.0,1.0,4,12.0,6.0,1.0,3,1.0,1968.0,2.0,4.0,487,3,3,2.0,0,98,0,0,0,0,0,1.0,1.0,0,11.0,0.0,8.0,4.0,170000,1,1,0,1,0,1,0,1,1920,2490,98,3075,0.0,3.0,1,3
1357,5.0,3.0,74.6,9477,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,4.0,1966,1966,1.0,1.0,6.0,6.0,1.0,65.0,3,3,1.0,3,3,3.0,5.0,340,6.0,0,524,864,1.0,3,1.0,4.0,892,0,0,892,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1966.0,2.0,2.0,264,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,1.0,2.0,8.0,4.0,110000,1,1,0,0,0,1,0,1,892,1756,0,2020,0.0,1.0,0,2
1358,5.0,3.0,61.21,12537,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1971,2008,1.0,1.0,12.0,13.0,3.0,0.0,3,3,1.0,3,3,3.0,2.0,734,6.0,0,344,1078,1.0,5,1.0,4.0,1078,0,0,1078,2.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,1.0,2,1.0,1971.0,0.0,4.0,500,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,6.0,4.0,8.0,4.0,149900,1,1,0,1,0,0,0,1,1078,2156,0,2656,1.0,1.5,1,2
1359,2.0,1.0,24.79,2117,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,3.0,5.0,6.0,4.0,2000,2000,1.0,1.0,8.0,8.0,1.0,216.0,4,3,2.0,4,3,3.0,2.0,378,6.0,0,378,756,1.0,5,1.0,4.0,769,804,0,1573,0.0,0.0,2.0,1.0,3.0,1.0,4,9.0,6.0,0.0,0,5.0,2000.0,3.0,4.0,440,3,3,2.0,0,32,0,0,0,0,0,0.0,1.0,0,8.0,4.0,8.0,4.0,177500,1,1,0,0,0,0,0,1,1573,2329,32,2801,0.0,2.5,0,3
1360,5.0,3.0,129.0,16737,1.0,1.0,3.0,3.0,0.0,3.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,4.0,2004,2005,3.0,1.0,12.0,13.0,1.0,66.0,4,3,2.0,5,3,0.0,2.0,1447,6.0,0,533,1980,1.0,5,1.0,4.0,1980,0,0,1980,2.0,0.0,2.0,0.0,3.0,1.0,5,12.0,6.0,1.0,4,1.0,2004.0,0.0,6.0,770,3,3,2.0,194,45,0,0,0,0,0,0.0,1.0,0,11.0,0.0,8.0,4.0,315000,1,1,0,1,0,0,0,1,1980,3960,45,4775,1.0,2.0,1,2
1361,11.0,3.0,51.0,9842,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,1.0,2.0,0.0,5.0,5.0,5.0,1921,1998,1.0,1.0,8.0,14.0,3.0,0.0,3,3,0.0,3,2,3.0,6.0,0,6.0,0,612,612,1.0,5,1.0,4.0,990,1611,0,2601,0.0,0.0,3.0,1.0,4.0,1.0,3,12.0,6.0,0.0,0,3.0,1998.0,2.0,4.0,621,3,3,2.0,183,0,301,0,0,0,0,0.0,1.0,0,7.0,2.0,8.0,4.0,189000,1,1,0,0,0,0,0,1,2601,3213,301,4135,0.0,3.5,1,3
1362,5.0,3.0,124.0,16158,1.0,1.0,0.0,2.0,0.0,4.0,1.0,22.0,2.0,2.0,0.0,2.0,7.0,4.0,2005,2005,3.0,1.0,12.0,13.0,4.0,16.0,4,3,2.0,5,3,0.0,0.0,1274,6.0,0,256,1530,1.0,5,1.0,4.0,1530,0,0,1530,2.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2005.0,0.0,4.0,430,3,3,2.0,168,36,0,0,0,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,260000,1,1,0,1,0,0,0,1,1530,3060,36,3526,1.0,2.0,0,2
1363,9.0,3.0,88.6,12513,1.0,1.0,0.0,3.0,0.0,2.0,0.0,12.0,1.0,2.0,0.0,0.0,4.0,3.0,1920,2007,1.0,1.0,12.0,13.0,3.0,0.0,3,4,0.0,3,2,3.0,6.0,0,6.0,0,715,715,1.0,4,1.0,4.0,1281,457,0,1738,0.0,0.0,2.0,0.0,4.0,1.0,3,11.0,6.0,1.0,4,1.0,1920.0,3.0,2.0,368,3,3,2.0,55,0,0,0,0,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,104900,1,1,0,1,0,0,0,1,1738,2453,0,2821,0.0,2.0,1,3
1364,10.0,3.0,73.0,8499,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,2006,2007,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,616,616,1.0,5,1.0,4.0,616,796,0,1412,0.0,0.0,2.0,1.0,3.0,1.0,4,10.0,6.0,1.0,4,3.0,2007.0,0.0,4.0,432,3,3,2.0,0,36,0,0,0,0,0,0.0,1.0,0,5.0,1.0,6.0,5.0,156932,1,1,0,1,0,0,0,1,1412,2028,36,2496,0.0,2.5,1,3
1365,2.0,1.0,30.0,3180,1.0,2.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,4.0,5.0,7.0,4.0,2005,2005,1.0,1.0,8.0,8.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,600,600,1.0,5,1.0,4.0,520,600,80,1200,0.0,0.0,2.0,1.0,2.0,1.0,4,8.0,6.0,0.0,0,5.0,2005.0,2.0,4.0,480,3,3,2.0,0,166,0,0,0,0,0,0.0,1.0,0,6.0,0.0,8.0,0.0,144152,1,1,1,0,0,0,0,1,1040,1640,166,2286,0.0,2.5,0,3
1366,10.0,1.0,67.19,7500,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,4.0,2000,2000,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,533,6.0,0,281,814,1.0,5,1.0,4.0,814,860,0,1674,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,2000.0,2.0,4.0,663,3,3,2.0,0,96,0,0,0,0,0,0.0,1.0,0,0.0,4.0,8.0,4.0,216000,1,1,0,0,0,0,0,1,1674,2488,96,3247,1.0,2.5,0,3
1367,10.0,3.0,68.0,9179,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,1999,1999,1.0,1.0,12.0,13.0,1.0,158.0,4,3,2.0,4,3,3.0,2.0,633,6.0,0,240,873,1.0,5,1.0,4.0,882,908,0,1790,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,1999.0,2.0,4.0,588,3,3,2.0,0,88,0,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,0.0,193000,1,1,0,0,0,0,0,1,1790,2663,88,3339,1.0,2.5,0,3
1368,2.0,4.0,41.0,2665,1.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,4.0,5.0,5.0,5.0,1977,1977,1.0,1.0,5.0,5.0,3.0,0.0,3,3,2.0,3,3,3.0,0.0,548,5.0,173,36,757,1.0,5,1.0,4.0,925,550,0,1475,0.0,0.0,2.0,0.0,4.0,1.0,3,10.0,6.0,1.0,3,1.0,1977.0,2.0,2.0,336,3,3,2.0,104,26,0,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,127000,1,1,0,1,0,0,0,1,1475,2232,26,2594,0.0,2.0,0,3
1369,0.0,4.0,36.44,4435,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,6.0,4.0,2003,2004,1.0,1.0,12.0,13.0,1.0,170.0,4,3,2.0,4,3,0.0,2.0,685,6.0,0,163,848,1.0,5,1.0,4.0,848,0,0,848,2.0,0.0,1.0,0.0,1.0,1.0,4,8.0,6.0,0.0,0,1.0,2003.0,0.0,4.0,420,3,3,2.0,140,0,0,0,0,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,144000,1,1,0,0,0,0,0,1,848,1696,0,2116,1.0,1.0,1,2
1370,5.0,3.0,48.0,10635,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,4.0,2003,2003,3.0,1.0,12.0,13.0,1.0,171.0,4,3,2.0,4,3,0.0,1.0,370,2.0,972,315,1657,1.0,5,1.0,4.0,1668,0,0,1668,2.0,0.0,2.0,0.0,3.0,1.0,4,12.0,6.0,1.0,3,1.0,2003.0,0.0,4.0,502,3,3,2.0,0,262,0,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,232000,1,1,0,1,0,0,0,1,1668,3325,262,4089,1.0,2.0,0,2
1371,9.0,3.0,90.0,5400,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,4.0,5.0,1920,1950,1.0,1.0,4.0,4.0,3.0,0.0,2,3,2.0,3,3,3.0,0.0,315,5.0,105,420,840,1.0,5,1.0,4.0,840,534,0,1374,0.0,0.0,1.0,0.0,2.0,1.0,3,10.0,6.0,0.0,0,5.0,1967.0,0.0,2.0,338,3,3,2.0,0,0,198,0,0,0,0,0.0,1.0,0,1.0,3.0,8.0,4.0,105000,1,1,0,0,0,0,0,1,1374,2214,198,2750,0.0,1.0,1,3
1372,13.0,3.0,80.0,9600,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,6.0,5.0,1955,1996,3.0,1.0,0.0,0.0,3.0,0.0,3,3,1.0,3,3,0.0,1.0,831,6.0,0,161,992,1.0,4,1.0,4.0,1661,0,0,1661,2.0,0.0,1.0,0.0,3.0,1.0,4,12.0,6.0,1.0,3,3.0,1955.0,2.0,2.0,377,3,3,2.0,0,28,0,0,178,0,0,3.0,1.0,0,1.0,2.0,8.0,4.0,165500,1,1,0,1,0,1,0,1,1661,2653,206,3236,1.0,1.0,1,2
1373,10.0,3.0,75.0,9750,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,5.0,1998,1998,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,0.0,2.0,975,6.0,0,133,1108,1.0,5,1.0,4.0,1108,989,0,2097,2.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,1.0,3,5.0,1998.0,2.0,4.0,583,3,3,2.0,253,170,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,274300,1,1,0,1,0,0,0,1,2097,3205,170,3958,1.0,2.5,0,3
1374,5.0,3.0,90.75,11400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,1.0,4.0,2001,2002,3.0,1.0,12.0,13.0,1.0,705.0,5,3,2.0,5,3,1.0,2.0,1282,6.0,0,1351,2633,1.0,5,1.0,4.0,2633,0,0,2633,2.0,0.0,2.0,1.0,2.0,1.0,5,12.0,6.0,2.0,4,1.0,2001.0,2.0,6.0,804,3,3,2.0,314,140,0,0,0,0,0,0.0,1.0,0,5.0,1.0,8.0,4.0,466500,1,1,0,1,0,0,0,1,2633,5266,140,6210,1.0,2.5,1,2
1375,10.0,1.0,85.0,10625,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,4.0,2005,2005,1.0,1.0,5.0,5.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1026,1026,1.0,5,1.0,4.0,1026,932,0,1958,0.0,0.0,2.0,1.0,3.0,1.0,4,13.0,6.0,1.0,4,1.0,2005.0,0.0,6.0,936,3,3,2.0,154,210,0,0,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,250000,1,1,0,1,0,0,0,1,1958,2984,210,4130,0.0,2.5,0,3
1376,5.0,3.0,89.0,10991,1.0,1.0,0.0,1.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,8.0,4.0,2007,2007,1.0,1.0,12.0,13.0,1.0,80.0,4,3,2.0,4,3,1.0,6.0,0,6.0,0,1571,1571,1.0,5,1.0,4.0,1571,0,0,1571,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2007.0,0.0,6.0,722,3,3,2.0,100,36,0,0,0,0,0,0.0,1.0,0,3.0,1.0,6.0,5.0,239000,1,1,0,1,0,0,0,1,1571,3142,36,3900,0.0,2.0,0,2
1377,6.0,3.0,52.0,6292,1.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,6.0,4.0,1930,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,0.0,4,3,2.0,5.0,384,6.0,0,384,768,1.0,3,0.0,4.0,790,0,0,790,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1925.0,3.0,2.0,160,2,3,2.0,0,141,0,0,0,0,0,0.0,1.0,0,6.0,2.0,8.0,4.0,91000,1,1,0,0,0,0,0,1,790,1558,141,1859,0.0,1.0,1,2
1378,9.0,3.0,60.0,10998,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,4.0,1941,1960,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,3.0,408,1.0,420,156,984,1.0,5,1.0,4.0,984,620,0,1604,0.0,0.0,2.0,0.0,3.0,1.0,3,10.0,3.0,0.0,0,5.0,1977.0,3.0,4.0,660,3,3,2.0,0,68,0,0,0,0,0,0.0,1.0,0,9.0,3.0,8.0,4.0,117000,1,1,1,0,0,0,0,1,1604,2588,68,3316,0.0,2.0,1,3
1379,2.0,4.0,21.0,1953,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,4.0,1973,1973,1.0,1.0,6.0,6.0,1.0,408.0,3,3,1.0,3,2,3.0,1.0,309,6.0,0,174,483,1.0,3,1.0,4.0,483,504,0,987,0.0,0.0,1.0,1.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1973.0,3.0,2.0,264,3,3,2.0,72,0,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,83000,1,1,0,0,0,0,0,1,987,1470,0,1734,0.0,1.5,0,3
1380,13.0,3.0,73.0,9735,1.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,7.0,5.0,4.0,2006,2007,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,384,384,1.0,4,1.0,4.0,754,640,0,1394,0.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,0.0,0,3.0,2007.0,0.0,4.0,400,3,3,2.0,100,0,0,0,0,0,0,0.0,1.0,0,7.0,2.0,8.0,4.0,167500,1,1,0,0,0,0,0,1,1394,1778,0,2178,0.0,2.5,1,3
